day,month,year,pizza,number,date
28,10,2021,meat lovers,3,NA
28,10,2021,meat lovers,3,NA
28,10,2021,meat lovers,3,NA
28,10,2021,meat lovers,3,NA
28,10,2021,meat lovers,3,NA
28,10,2021,meat lovers,3,NA
28,10,2021,meat lovers,3,NA
28,10,2021,meat lovers,3,NA
28,10,2021,meat lovers,3,NA
28,10,2021,meat lovers,3,NA
28,10,2021,meat lovers,3,NA
28,10,2021,meat lovers,3,NA
28,10,2021,meat lovers,3,NA
28,10,2021,meat lovers,1,NA
28,10,2021,margherita,3,NA
28,10,2021,margherita,2,NA
28,10,2021,hawaiian,3,NA
29,10,2021,vegetarian,4,NA
29,10,2021,meat lovers,4,NA
29,10,2021,four cheese,1,NA
29,10,2021,meat lovers,2,NA
29,10,2021,vegetarian,1,NA
29,10,2021,hawaiian,4,NA
29,10,2021,margherita,4,NA
29,10,2021,vegetarian,3,NA
29,10,2021,margherita,3,NA
29,10,2021,margherita,3,NA
29,10,2021,margherita,3,NA
29,10,2021,margherita,3,NA
29,10,2021,margherita,3,NA
29,10,2021,margherita,3,NA
29,10,2021,margherita,3,NA
29,10,2021,margherita,3,NA
29,10,2021,meat lovers,5,NA
29,10,2021,four cheese,3,NA
29,10,2021,margherita,2,NA
29,10,2021,margherita,2,NA
29,10,2021,margherita,2,NA
29,10,2021,margherita,2,NA
29,10,2021,margherita,2,NA
29,10,2021,margherita,2,NA
29,10,2021,margherita,2,NA
29,10,2021,margherita,2,NA
29,10,2021,margherita,2,NA
29,10,2021,margherita,2,NA
29,10,2021,margherita,2,NA
29,10,2021,margherita,2,NA
29,10,2021,margherita,2,NA
29,10,2021,margherita,2,NA
29,10,2021,margherita,2,NA
29,10,2021,margherita,2,NA
29,10,2021,margherita,3,NA
29,10,2021,margherita,3,NA
29,10,2021,margherita,3,NA
29,10,2021,margherita,3,NA
29,10,2021,margherita,3,NA
29,10,2021,margherita,3,NA
29,10,2021,margherita,3,NA
29,10,2021,margherita,3,NA
30,10,2021,hawaiian,1,NA
30,10,2021,hawaiian,1,NA
30,10,2021,hawaiian,1,NA
30,10,2021,hawaiian,1,NA
30,10,2021,hawaiian,1,NA
30,10,2021,hawaiian,1,NA
30,10,2021,hawaiian,1,NA
30,10,2021,hawaiian,1,NA
30,10,2021,four cheese,2,NA
30,10,2021,four cheese,2,NA
30,10,2021,four cheese,2,NA
30,10,2021,four cheese,2,NA
30,10,2021,four cheese,2,NA
30,10,2021,four cheese,2,NA
30,10,2021,four cheese,2,NA
30,10,2021,four cheese,2,NA
30,10,2021,hawaiian,1,NA
30,10,2021,hawaiian,1,NA
30,10,2021,hawaiian,1,NA
30,10,2021,hawaiian,1,NA
30,10,2021,hawaiian,1,NA
30,10,2021,hawaiian,1,NA
30,10,2021,hawaiian,1,NA
30,10,2021,hawaiian,1,NA
30,10,2021,hawaiian,4,NA
30,10,2021,hawaiian,4,NA
30,10,2021,hawaiian,4,NA
30,10,2021,hawaiian,4,NA
30,10,2021,hawaiian,4,NA
30,10,2021,hawaiian,4,NA
30,10,2021,hawaiian,4,NA
30,10,2021,hawaiian,4,NA
30,10,2021,hawaiian,4,NA
30,10,2021,hawaiian,4,NA
30,10,2021,hawaiian,4,NA
30,10,2021,hawaiian,4,NA
30,10,2021,hawaiian,4,NA
30,10,2021,hawaiian,4,NA
30,10,2021,hawaiian,4,NA
30,10,2021,hawaiian,4,NA
30,10,2021,hawaiian,4,NA
30,10,2021,hawaiian,4,NA
30,10,2021,hawaiian,4,NA
30,10,2021,hawaiian,4,NA
30,10,2021,hawaiian,4,NA
30,10,2021,hawaiian,4,NA
30,10,2021,hawaiian,4,NA
30,10,2021,hawaiian,4,NA
30,10,2021,hawaiian,4,NA
30,10,2021,hawaiian,4,NA
30,10,2021,hawaiian,4,NA
30,10,2021,hawaiian,2,NA
30,10,2021,vegetarian,3,NA
30,10,2021,vegetarian,3,NA
30,10,2021,vegetarian,3,NA
30,10,2021,vegetarian,3,NA
30,10,2021,vegetarian,3,NA
30,10,2021,vegetarian,3,NA
30,10,2021,vegetarian,3,NA
30,10,2021,vegetarian,3,NA
30,10,2021,four cheese,2,NA
30,10,2021,four cheese,2,NA
30,10,2021,four cheese,2,NA
30,10,2021,four cheese,2,NA
30,10,2021,four cheese,2,NA
30,10,2021,four cheese,2,NA
30,10,2021,four cheese,2,NA
30,10,2021,four cheese,2,NA
30,10,2021,margherita,4,NA
30,10,2021,margherita,4,NA
30,10,2021,margherita,4,NA
30,10,2021,margherita,4,NA
30,10,2021,margherita,4,NA
30,10,2021,margherita,4,NA
30,10,2021,margherita,4,NA
30,10,2021,margherita,4,NA
30,10,2021,vegetarian,3,NA
30,10,2021,vegetarian,3,NA
30,10,2021,vegetarian,3,NA
30,10,2021,vegetarian,3,NA
30,10,2021,vegetarian,3,NA
30,10,2021,vegetarian,3,NA
30,10,2021,vegetarian,3,NA
30,10,2021,vegetarian,3,NA
30,10,2021,meat lovers,4,NA
30,10,2021,margherita,1,NA
30,10,2021,margherita,1,NA
30,10,2021,margherita,1,NA
30,10,2021,margherita,1,NA
30,10,2021,margherita,1,NA
30,10,2021,margherita,1,NA
30,10,2021,margherita,1,NA
30,10,2021,margherita,1,NA
30,10,2021,margherita,1,NA
30,10,2021,margherita,1,NA
30,10,2021,margherita,1,NA
30,10,2021,margherita,1,NA
30,10,2021,margherita,1,NA
30,10,2021,margherita,1,NA
30,10,2021,margherita,1,NA
30,10,2021,margherita,1,NA
30,10,2021,margherita,1,NA
30,10,2021,margherita,1,NA
30,10,2021,margherita,1,NA
30,10,2021,margherita,1,NA
30,10,2021,margherita,1,NA
30,10,2021,margherita,1,NA
30,10,2021,margherita,1,NA
30,10,2021,margherita,1,NA
30,10,2021,margherita,1,NA
30,10,2021,margherita,1,NA
30,10,2021,margherita,1,NA
30,10,2021,four cheese,5,NA
30,10,2021,four cheese,5,NA
30,10,2021,four cheese,5,NA
30,10,2021,four cheese,5,NA
30,10,2021,four cheese,5,NA
30,10,2021,four cheese,5,NA
30,10,2021,four cheese,5,NA
30,10,2021,four cheese,5,NA
30,10,2021,margherita,1,NA
30,10,2021,margherita,1,NA
30,10,2021,margherita,1,NA
30,10,2021,margherita,1,NA
30,10,2021,margherita,1,NA
30,10,2021,margherita,1,NA
30,10,2021,margherita,1,NA
30,10,2021,margherita,1,NA
30,10,2021,margherita,1,NA
30,10,2021,margherita,1,NA
30,10,2021,margherita,1,NA
30,10,2021,margherita,1,NA
30,10,2021,margherita,1,NA
30,10,2021,margherita,1,NA
30,10,2021,margherita,1,NA
30,10,2021,margherita,1,NA
30,10,2021,margherita,1,NA
30,10,2021,margherita,1,NA
30,10,2021,margherita,1,NA
30,10,2021,margherita,1,NA
30,10,2021,margherita,1,NA
30,10,2021,margherita,1,NA
30,10,2021,margherita,1,NA
30,10,2021,margherita,1,NA
30,10,2021,margherita,1,NA
30,10,2021,margherita,1,NA
30,10,2021,margherita,1,NA
30,10,2021,four cheese,3,NA
30,10,2021,margherita,1,NA
30,10,2021,margherita,1,NA
30,10,2021,margherita,1,NA
30,10,2021,margherita,1,NA
30,10,2021,margherita,1,NA
30,10,2021,margherita,1,NA
30,10,2021,margherita,1,NA
30,10,2021,margherita,1,NA
30,10,2021,margherita,1,NA
30,10,2021,margherita,1,NA
30,10,2021,margherita,1,NA
30,10,2021,margherita,1,NA
30,10,2021,margherita,1,NA
30,10,2021,margherita,1,NA
30,10,2021,margherita,1,NA
30,10,2021,margherita,1,NA
30,10,2021,margherita,1,NA
30,10,2021,margherita,1,NA
30,10,2021,margherita,1,NA
30,10,2021,margherita,1,NA
30,10,2021,margherita,1,NA
30,10,2021,margherita,1,NA
30,10,2021,margherita,1,NA
30,10,2021,margherita,1,NA
30,10,2021,margherita,1,NA
30,10,2021,margherita,1,NA
30,10,2021,margherita,1,NA
30,10,2021,margherita,5,NA
30,10,2021,meat lovers,2,NA
30,10,2021,hawaiian,4,NA
30,10,2021,hawaiian,4,NA
30,10,2021,hawaiian,4,NA
30,10,2021,hawaiian,4,NA
30,10,2021,hawaiian,4,NA
30,10,2021,hawaiian,4,NA
30,10,2021,hawaiian,4,NA
30,10,2021,hawaiian,4,NA
30,10,2021,hawaiian,4,NA
30,10,2021,hawaiian,4,NA
30,10,2021,hawaiian,4,NA
30,10,2021,hawaiian,4,NA
30,10,2021,hawaiian,4,NA
30,10,2021,hawaiian,4,NA
30,10,2021,hawaiian,4,NA
30,10,2021,hawaiian,4,NA
30,10,2021,hawaiian,4,NA
30,10,2021,hawaiian,4,NA
30,10,2021,hawaiian,4,NA
30,10,2021,hawaiian,4,NA
30,10,2021,hawaiian,4,NA
30,10,2021,hawaiian,4,NA
30,10,2021,hawaiian,4,NA
30,10,2021,hawaiian,4,NA
30,10,2021,hawaiian,4,NA
30,10,2021,hawaiian,4,NA
30,10,2021,hawaiian,4,NA
30,10,2021,margherita,4,NA
30,10,2021,margherita,4,NA
30,10,2021,margherita,4,NA
30,10,2021,margherita,4,NA
30,10,2021,margherita,4,NA
30,10,2021,margherita,4,NA
30,10,2021,margherita,4,NA
30,10,2021,margherita,4,NA
30,10,2021,four cheese,5,NA
30,10,2021,four cheese,5,NA
30,10,2021,four cheese,5,NA
30,10,2021,four cheese,5,NA
30,10,2021,four cheese,5,NA
30,10,2021,four cheese,5,NA
30,10,2021,four cheese,5,NA
30,10,2021,four cheese,5,NA
30,10,2021,hawaiian,4,NA
30,10,2021,hawaiian,4,NA
30,10,2021,hawaiian,4,NA
30,10,2021,hawaiian,4,NA
30,10,2021,hawaiian,4,NA
30,10,2021,hawaiian,4,NA
30,10,2021,hawaiian,4,NA
30,10,2021,hawaiian,4,NA
30,10,2021,hawaiian,4,NA
30,10,2021,hawaiian,4,NA
30,10,2021,hawaiian,4,NA
30,10,2021,hawaiian,4,NA
30,10,2021,hawaiian,4,NA
30,10,2021,hawaiian,4,NA
30,10,2021,hawaiian,4,NA
30,10,2021,hawaiian,4,NA
30,10,2021,hawaiian,4,NA
30,10,2021,hawaiian,4,NA
30,10,2021,hawaiian,4,NA
30,10,2021,hawaiian,4,NA
30,10,2021,hawaiian,4,NA
30,10,2021,hawaiian,4,NA
30,10,2021,hawaiian,4,NA
30,10,2021,hawaiian,4,NA
30,10,2021,hawaiian,4,NA
30,10,2021,hawaiian,4,NA
30,10,2021,hawaiian,4,NA
31,10,2021,margherita,1,NA
31,10,2021,margherita,1,NA
31,10,2021,margherita,1,NA
31,10,2021,margherita,1,NA
31,10,2021,margherita,1,NA
31,10,2021,margherita,1,NA
31,10,2021,margherita,1,NA
31,10,2021,margherita,1,NA
31,10,2021,margherita,1,NA
31,10,2021,margherita,1,NA
31,10,2021,margherita,1,NA
31,10,2021,margherita,1,NA
31,10,2021,margherita,1,NA
31,10,2021,margherita,1,NA
31,10,2021,margherita,1,NA
31,10,2021,margherita,1,NA
31,10,2021,margherita,1,NA
31,10,2021,margherita,1,NA
31,10,2021,margherita,1,NA
31,10,2021,margherita,1,NA
31,10,2021,margherita,1,NA
31,10,2021,margherita,1,NA
31,10,2021,margherita,1,NA
31,10,2021,margherita,1,NA
31,10,2021,margherita,1,NA
31,10,2021,margherita,1,NA
31,10,2021,margherita,1,NA
31,10,2021,margherita,1,NA
31,10,2021,margherita,1,NA
31,10,2021,margherita,1,NA
31,10,2021,margherita,1,NA
31,10,2021,margherita,1,NA
31,10,2021,margherita,1,NA
31,10,2021,margherita,1,NA
31,10,2021,margherita,1,NA
31,10,2021,margherita,1,NA
31,10,2021,margherita,1,NA
31,10,2021,margherita,1,NA
31,10,2021,margherita,1,NA
31,10,2021,margherita,1,NA
31,10,2021,margherita,1,NA
31,10,2021,margherita,1,NA
31,10,2021,margherita,1,NA
31,10,2021,margherita,1,NA
31,10,2021,margherita,1,NA
31,10,2021,margherita,1,NA
31,10,2021,margherita,1,NA
31,10,2021,margherita,1,NA
31,10,2021,margherita,1,NA
31,10,2021,margherita,1,NA
31,10,2021,margherita,1,NA
31,10,2021,margherita,1,NA
31,10,2021,margherita,1,NA
31,10,2021,margherita,1,NA
31,10,2021,margherita,3,NA
31,10,2021,margherita,3,NA
31,10,2021,margherita,3,NA
31,10,2021,margherita,3,NA
31,10,2021,margherita,3,NA
31,10,2021,margherita,3,NA
31,10,2021,margherita,3,NA
31,10,2021,margherita,3,NA
31,10,2021,meat lovers,5,NA
31,10,2021,four cheese,1,NA
31,10,2021,margherita,2,NA
31,10,2021,margherita,2,NA
31,10,2021,margherita,2,NA
31,10,2021,margherita,2,NA
31,10,2021,margherita,2,NA
31,10,2021,margherita,2,NA
31,10,2021,margherita,2,NA
31,10,2021,margherita,2,NA
31,10,2021,margherita,2,NA
31,10,2021,margherita,2,NA
31,10,2021,margherita,2,NA
31,10,2021,margherita,2,NA
31,10,2021,margherita,2,NA
31,10,2021,margherita,2,NA
31,10,2021,margherita,2,NA
31,10,2021,margherita,2,NA
31,10,2021,margherita,2,NA
31,10,2021,margherita,2,NA
31,10,2021,margherita,2,NA
31,10,2021,margherita,2,NA
31,10,2021,margherita,2,NA
31,10,2021,margherita,2,NA
31,10,2021,margherita,2,NA
31,10,2021,margherita,2,NA
31,10,2021,margherita,2,NA
31,10,2021,margherita,2,NA
31,10,2021,margherita,2,NA
31,10,2021,margherita,2,NA
31,10,2021,margherita,2,NA
31,10,2021,margherita,2,NA
31,10,2021,margherita,2,NA
31,10,2021,margherita,2,NA
31,10,2021,margherita,2,NA
31,10,2021,margherita,2,NA
31,10,2021,margherita,2,NA
31,10,2021,margherita,2,NA
31,10,2021,margherita,2,NA
31,10,2021,margherita,2,NA
31,10,2021,margherita,2,NA
31,10,2021,margherita,2,NA
31,10,2021,margherita,2,NA
31,10,2021,margherita,2,NA
31,10,2021,margherita,2,NA
31,10,2021,margherita,2,NA
31,10,2021,margherita,2,NA
31,10,2021,margherita,2,NA
31,10,2021,margherita,2,NA
31,10,2021,margherita,2,NA
31,10,2021,margherita,2,NA
31,10,2021,margherita,2,NA
31,10,2021,margherita,2,NA
31,10,2021,margherita,2,NA
31,10,2021,margherita,2,NA
31,10,2021,margherita,2,NA
31,10,2021,margherita,2,NA
31,10,2021,margherita,2,NA
31,10,2021,margherita,2,NA
31,10,2021,margherita,2,NA
31,10,2021,margherita,2,NA
31,10,2021,margherita,2,NA
31,10,2021,margherita,2,NA
31,10,2021,margherita,2,NA
31,10,2021,margherita,2,NA
31,10,2021,margherita,2,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,2,NA
31,10,2021,margherita,2,NA
31,10,2021,margherita,2,NA
31,10,2021,margherita,2,NA
31,10,2021,margherita,2,NA
31,10,2021,margherita,2,NA
31,10,2021,margherita,2,NA
31,10,2021,margherita,2,NA
31,10,2021,margherita,2,NA
31,10,2021,margherita,2,NA
31,10,2021,margherita,2,NA
31,10,2021,margherita,2,NA
31,10,2021,margherita,2,NA
31,10,2021,margherita,2,NA
31,10,2021,margherita,2,NA
31,10,2021,margherita,2,NA
31,10,2021,margherita,2,NA
31,10,2021,margherita,2,NA
31,10,2021,margherita,2,NA
31,10,2021,margherita,2,NA
31,10,2021,margherita,2,NA
31,10,2021,margherita,2,NA
31,10,2021,margherita,2,NA
31,10,2021,margherita,2,NA
31,10,2021,margherita,2,NA
31,10,2021,margherita,2,NA
31,10,2021,margherita,2,NA
31,10,2021,margherita,2,NA
31,10,2021,margherita,2,NA
31,10,2021,margherita,2,NA
31,10,2021,margherita,2,NA
31,10,2021,margherita,2,NA
31,10,2021,margherita,2,NA
31,10,2021,margherita,2,NA
31,10,2021,margherita,2,NA
31,10,2021,margherita,2,NA
31,10,2021,margherita,2,NA
31,10,2021,margherita,2,NA
31,10,2021,margherita,2,NA
31,10,2021,margherita,2,NA
31,10,2021,margherita,2,NA
31,10,2021,margherita,2,NA
31,10,2021,margherita,2,NA
31,10,2021,margherita,2,NA
31,10,2021,margherita,2,NA
31,10,2021,margherita,2,NA
31,10,2021,margherita,2,NA
31,10,2021,margherita,2,NA
31,10,2021,margherita,2,NA
31,10,2021,margherita,2,NA
31,10,2021,margherita,2,NA
31,10,2021,margherita,2,NA
31,10,2021,margherita,2,NA
31,10,2021,margherita,2,NA
31,10,2021,margherita,2,NA
31,10,2021,margherita,2,NA
31,10,2021,margherita,2,NA
31,10,2021,margherita,2,NA
31,10,2021,margherita,2,NA
31,10,2021,margherita,2,NA
31,10,2021,margherita,2,NA
31,10,2021,margherita,2,NA
31,10,2021,margherita,2,NA
31,10,2021,margherita,2,NA
31,10,2021,vegetarian,2,NA
31,10,2021,vegetarian,2,NA
31,10,2021,vegetarian,2,NA
31,10,2021,vegetarian,2,NA
31,10,2021,vegetarian,2,NA
31,10,2021,vegetarian,2,NA
31,10,2021,vegetarian,2,NA
31,10,2021,vegetarian,2,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,four cheese,4,NA
31,10,2021,meat lovers,1,NA
31,10,2021,margherita,3,NA
31,10,2021,margherita,3,NA
31,10,2021,margherita,3,NA
31,10,2021,margherita,3,NA
31,10,2021,margherita,3,NA
31,10,2021,margherita,3,NA
31,10,2021,margherita,3,NA
31,10,2021,margherita,3,NA
31,10,2021,hawaiian,4,NA
31,10,2021,hawaiian,4,NA
31,10,2021,hawaiian,4,NA
31,10,2021,hawaiian,4,NA
31,10,2021,hawaiian,4,NA
31,10,2021,hawaiian,4,NA
31,10,2021,hawaiian,4,NA
31,10,2021,hawaiian,4,NA
31,10,2021,hawaiian,4,NA
31,10,2021,hawaiian,4,NA
31,10,2021,hawaiian,4,NA
31,10,2021,hawaiian,4,NA
31,10,2021,hawaiian,4,NA
31,10,2021,hawaiian,4,NA
31,10,2021,hawaiian,4,NA
31,10,2021,hawaiian,4,NA
31,10,2021,hawaiian,4,NA
31,10,2021,hawaiian,4,NA
31,10,2021,hawaiian,4,NA
31,10,2021,hawaiian,4,NA
31,10,2021,hawaiian,4,NA
31,10,2021,hawaiian,4,NA
31,10,2021,hawaiian,4,NA
31,10,2021,hawaiian,4,NA
31,10,2021,hawaiian,4,NA
31,10,2021,hawaiian,4,NA
31,10,2021,hawaiian,4,NA
31,10,2021,hawaiian,2,NA
31,10,2021,margherita,1,NA
31,10,2021,margherita,1,NA
31,10,2021,margherita,1,NA
31,10,2021,margherita,1,NA
31,10,2021,margherita,1,NA
31,10,2021,margherita,1,NA
31,10,2021,margherita,1,NA
31,10,2021,margherita,1,NA
31,10,2021,margherita,1,NA
31,10,2021,margherita,1,NA
31,10,2021,margherita,1,NA
31,10,2021,margherita,1,NA
31,10,2021,margherita,1,NA
31,10,2021,margherita,1,NA
31,10,2021,margherita,1,NA
31,10,2021,margherita,1,NA
31,10,2021,margherita,1,NA
31,10,2021,margherita,1,NA
31,10,2021,margherita,1,NA
31,10,2021,margherita,1,NA
31,10,2021,margherita,1,NA
31,10,2021,margherita,1,NA
31,10,2021,margherita,1,NA
31,10,2021,margherita,1,NA
31,10,2021,margherita,1,NA
31,10,2021,margherita,1,NA
31,10,2021,margherita,1,NA
31,10,2021,hawaiian,3,NA
31,10,2021,hawaiian,3,NA
31,10,2021,hawaiian,3,NA
31,10,2021,hawaiian,3,NA
31,10,2021,hawaiian,3,NA
31,10,2021,hawaiian,3,NA
31,10,2021,hawaiian,3,NA
31,10,2021,hawaiian,3,NA
31,10,2021,vegetarian,3,NA
31,10,2021,hawaiian,3,NA
31,10,2021,hawaiian,3,NA
31,10,2021,hawaiian,3,NA
31,10,2021,hawaiian,3,NA
31,10,2021,hawaiian,3,NA
31,10,2021,hawaiian,3,NA
31,10,2021,hawaiian,3,NA
31,10,2021,hawaiian,3,NA
31,10,2021,hawaiian,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
31,10,2021,margherita,5,NA
